Age,Fare,Parch,PassengerId,Pclass,Survived,ohe_Q,ohe_S,Sex_label_encoder,ohe_Master,ohe_Miss,ohe_Mr,ohe_Mrs,ohe_Rev
-0.00022492031535570963,-0.07804495268876485,-0.08635996771589992,-0.48140082161220993,-0.15314769975786935,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.01336572931769675,-0.04771742141653098,-0.08635996771589992,-0.48027722610659196,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07452365266643282,-0.11307325130819498,-0.08635996771589992,-0.479153630600974,0.34685230024213065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0677283278499066,0.0008066286190432111,-0.08635996771589992,-0.47803003509535597,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.05413767821685413,-0.07804495268876485,-0.08635996771589992,-0.476906439589738,-0.15314769975786935,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.20408466481114262,-0.10819537117836887,-0.08635996771589992,-0.47578284408412,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.02740621958146063,0.05842893803628756,-0.08635996771589992,-0.47465924857850206,-0.6531476997578693,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.29921921224250986,-0.029065989684107153,0.2469733656174334,-0.4735356530728841,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.11307325130819498,-0.08635996771589992,-0.47128846206164815,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10895011737977539,-0.10910519711653588,-0.08635996771589992,-0.46904127105041216,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10900450971271207,-0.08635996771589992,-0.4679176755447942,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1356815760151689,0.011244151781695223,-0.08635996771589992,-0.4667940800391762,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.07452365266643282,0.7318262948099721,-0.08635996771589992,-0.46567048453355825,-0.6531476997578693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.10895011737977539,-0.10988886052461042,-0.08635996771589992,-0.4645468890279403,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.48903846647453286,-0.09320871832488178,-0.08635996771589992,-0.46342329352232225,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.02740621958146063,0.3415109673363221,-0.08635996771589992,-0.4622996980167043,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1628628752812738,0.15850979123465933,-0.08635996771589992,-0.4611761025110863,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.1130477761819263,-0.08635996771589992,-0.46005250700546835,0.34685230024213065,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,-0.10806920864827638,-0.08635996771589992,-0.4589289114998504,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.16331271591198523,-0.04771742141653098,-0.08635996771589992,-0.4578053159942324,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.21767531444419508,-0.08870993233595861,-0.08635996771589992,-0.45668172048861444,0.34685230024213065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1356815760151689,-0.09942586223568974,-0.08635996771589992,-0.4555581249829964,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.04099686921451309,-0.02952090265319066,-0.08635996771589992,-0.45443452947737845,-0.15314769975786935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.00022492031535570963,-0.10900450971271207,-0.08635996771589992,-0.4533109339717605,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3671724604077721,0.0953023636583204,0.5803066989507667,-0.4521873384661425,-0.15314769975786935,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.14972206627893278,-0.10910519711653588,-0.08635996771589992,-0.45106374296052454,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.44994014745490657,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.06288118705264792,-0.08635996771589992,-0.4488165519492886,0.34685230024213065,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10895011737977539,-0.10988886052461042,-0.08635996771589992,-0.4476929564436706,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.0254012108051704,-0.08635996771589992,-0.4465693609380526,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.16331271591198523,-0.04893052266742033,-0.08635996771589992,-0.44544576543243464,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.12254076701282784,-0.10958558521188808,-0.08635996771589992,-0.4431985744211987,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.25799742271264103,0.30850490850212453,-0.08635996771589992,-0.44207497891558073,-0.6531476997578693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.01381556994840817,0.0008066286190432111,-0.08635996771589992,-0.4409513834099627,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4754478168414804,0.21903869124903455,0.2469733656174334,-0.43982778790434474,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,0.05842893803628756,-0.08635996771589992,-0.43870419239872677,-0.6531476997578693,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,-0.09320871832488178,-0.08635996771589992,-0.4375805968931088,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0206108947649344,-0.1130477761819263,-0.08635996771589992,-0.43645700138749083,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3399911611416672,0.011421264564325066,0.5803066989507667,-0.43533340588187286,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10895011737977539,-0.1130477761819263,-0.08635996771589992,-0.43308621487063687,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.10850027674906397,0.328343966359169,-0.08635996771589992,-0.4319626193650189,-0.6531476997578693,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2036348241804312,0.3494216005933715,-0.08635996771589992,-0.4308390238594009,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,0.011244151781695223,-0.08635996771589992,-0.428591832848165,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3535818107747197,-0.06442303874252829,0.2469733656174334,-0.427468237342547,0.34685230024213065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.01381556994840817,-0.09320871832488178,-0.08635996771589992,-0.42634464183692905,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.14972206627893278,-0.10741231432091979,-0.08635996771589992,-0.425221046331311,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.05458751884756555,-0.10435408606742774,-0.08635996771589992,-0.4229738553200751,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.02695637895074921,-0.09320871832488178,-0.08635996771589992,-0.4218502598144571,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,0.288918175705265,-0.08635996771589992,-0.4196030688032212,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.05458751884756555,-0.06922449349354835,-0.08635996771589992,-0.41847947329760316,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.02695637895074921,0.18577909425340117,-0.08635996771589992,-0.4173558777919852,0.34685230024213065,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.06817816848061801,-0.11049541115005508,-0.08635996771589992,-0.4162322822863672,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10900450971271207,-0.08635996771589992,-0.41510868678074925,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.4139850912751313,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.396664170111496,0.019003147382383533,0.5803066989507667,-0.4128614957695133,-0.15314769975786935,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.00022492031535570963,-0.0812293434723494,-0.08635996771589992,-0.41173790026389534,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10895011737977539,-0.10230697770655195,-0.08635996771589992,-0.4106143047582773,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.01381556994840817,-0.09927422457932857,-0.08635996771589992,-0.40949070925265935,0.34685230024213065,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10895011737977539,-0.10966140404006867,-0.08635996771589992,-0.4083671137470414,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.02740621958146063,0.12878881058787015,-0.08635996771589992,-0.4072435182414234,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.1769033655450377,-0.09320871832488178,-0.08635996771589992,-0.40611992273580544,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04054702858380167,-0.06075825986359155,-0.08635996771589992,-0.40499632723018747,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.19049401517809014,0.051605243500034946,0.9136400322841002,-0.4038727317245695,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.4027491362189515,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.08176881811367047,-0.10806920864827638,-0.08635996771589992,-0.40050194520771554,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.01381556994840817,-0.10806920864827638,-0.08635996771589992,-0.39937834970209757,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.1361314166458803,-0.10925683477289706,-0.08635996771589992,-0.3982547541964796,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.21722547381348364,0.21416081111920848,-0.08635996771589992,-0.39713115869086163,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.05458751884756555,-0.032098742811330544,0.5803066989507667,-0.3960075631852436,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.39390391904316563,-0.1129216136518338,-0.08635996771589992,-0.39488396767962564,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.39376037217400767,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5569917146397951,0.0532987328462765,-0.08635996771589992,-0.3926367766683897,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.09535946774672294,0.22740363092454216,0.2469733656174334,-0.39151318116277173,-0.6531476997578693,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.05413767821685413,-0.01738989014429711,0.2469733656174334,-0.39038958565715376,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05413767821685413,0.0008066286190432111,-0.08635996771589992,-0.3892659901515358,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.02740621958146063,-0.10900450971271207,-0.08635996771589992,-0.38814239464591777,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10900450971271207,-0.08635996771589992,-0.3870187991402998,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,0.31189128064398214,0.2469733656174334,-0.3858952036346818,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.04054702858380167,-0.10440442976933964,-0.08635996771589992,-0.38477160812906386,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.09490962711601152,-0.10882739693008223,-0.08635996771589992,-0.3836480126234459,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.02740621958146063,-0.10900450971271207,-0.08635996771589992,-0.3825244171178279,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,-0.11049541115005508,-0.08635996771589992,-0.38140082161220995,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10973722286824923,-0.08635996771589992,-0.3802772261065919,0.34685230024213065,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.10850027674906397,-0.10900450971271207,-0.08635996771589992,-0.37915363060097396,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10895011737977539,-0.010414557951683329,-0.08635996771589992,-0.378030035095356,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23081612344653613,0.15850979123465933,-0.08635996771589992,-0.376906439589738,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.21087998962766885,-0.06922449349354835,-0.08635996771589992,-0.37578284408412005,0.34685230024213065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.10895011737977539,-0.10806920864827638,-0.08635996771589992,-0.3746592485785021,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.1361314166458803,-0.09730293504663336,-0.08635996771589992,-0.37353565307288406,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1769033655450377,-0.06919962491790513,-0.08635996771589992,-0.3724120575672661,0.34685230024213065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.12254076701282784,-0.10882739693008223,-0.08635996771589992,-0.3712884620616481,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5501963898232689,-0.10988886052461042,-0.08635996771589992,-0.37016486655603015,0.34685230024213065,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.01381556994840817,-0.02952090265319066,-0.08635996771589992,-0.3690412710504122,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.12254076701282784,0.288918175705265,-0.08635996771589992,-0.3656704845335582,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.36454688902794025,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.03375170376727544,0.02549809147964513,-0.08635996771589992,-0.3634232935223223,-0.15314769975786935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.03375170376727544,-0.07804495268876485,-0.08635996771589992,-0.3622996980167043,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32595067087790336,0.31189128064398214,0.2469733656174334,-0.36117610251108634,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2448566137103,-0.08870993233595861,-0.08635996771589992,-0.36005250700546837,0.34685230024213065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10988886052461042,-0.08635996771589992,-0.35892891149985034,0.34685230024213065,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.08176881811367047,-0.11357850797919039,-0.08635996771589992,-0.3578053159942324,0.34685230024213065,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.10895011737977539,-0.021282125507775605,0.2469733656174334,-0.3566817204886144,0.34685230024213065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2036348241804312,-0.11458962787180668,-0.08635996771589992,-0.35555812498299644,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.04054702858380167,-0.10900450971271207,-0.08635996771589992,-0.35443452947737847,0.34685230024213065,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.1361314166458803,-0.11413471490272314,-0.08635996771589992,-0.3533109339717605,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.23081612344653613,-0.06894669330709469,-0.08635996771589992,-0.35218733846614253,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.01381556994840817,0.0008066286190432111,-0.08635996771589992,-0.3510637429605245,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.06817816848061801,-0.07804495268876485,-0.08635996771589992,-0.34994014745490654,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.09535946774672294,-0.06563613999341764,-0.08635996771589992,-0.34881655194928857,-0.15314769975786935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.14972206627893278,0.0025249865409279855,0.5803066989507667,-0.3476929564436706,-0.6531476997578693,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.09490962711601152,0.1651818481145508,-0.08635996771589992,-0.34656936093805263,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.19049401517809014,-0.10099258250121333,-0.08635996771589992,-0.34544576543243466,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.08176881811367047,0.32349156135561163,-0.08635996771589992,-0.3443221699268167,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.07452365266643282,-0.06442303874252829,0.5803066989507667,-0.34319857442119867,0.34685230024213065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.10895011737977539,-0.10988886052461042,-0.08635996771589992,-0.3420749789155807,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.08176881811367047,-0.06075825986359155,-0.08635996771589992,-0.3409513834099627,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.14972206627893278,-0.11595436677905718,-0.08635996771589992,-0.33982778790434476,0.34685230024213065,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.16331271591198523,-0.08714321207043502,-0.08635996771589992,-0.3387041923987268,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.14972206627893278,0.06601082085434604,0.2469733656174334,-0.3375805968931088,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.04099686921451309,-0.10961106033815675,-0.08635996771589992,-0.3364570013874908,0.34685230024213065,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.28562856260945735,0.051605243500034946,0.5803066989507667,-0.3353334058818728,0.34685230024213065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08811430229948528,0.0008066286190432111,0.5803066989507667,-0.33420981037625486,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1628628752812738,-0.07804495268876485,-0.08635996771589992,-0.3330862148706369,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.28517872197874594,-0.08092606815962707,-0.08635996771589992,-0.3319626193650189,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.10895011737977539,0.2470661825495822,-0.08635996771589992,-0.33083902385940095,-0.6531476997578693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.34633664532748204,-0.10806920864827638,-0.08635996771589992,-0.329715428353783,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.14247690083169512,-0.06894669330709469,0.5803066989507667,-0.32859183284816496,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.11254251951093087,-0.08635996771589992,-0.327468237342547,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.28517872197874594,0.21539938749636653,0.2469733656174334,-0.326344641836929,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.19049401517809014,-0.10999015447905967,-0.08635996771589992,-0.32522104633131105,0.34685230024213065,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.10806920864827638,-0.08635996771589992,-0.3240974508256931,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.00022492031535570963,-0.10435408606742774,-0.08635996771589992,-0.3229738553200751,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.19004417454737874,-0.05924188329997984,0.2469733656174334,-0.3207266643088391,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1356815760151689,-0.06136481048903622,-0.08635996771589992,-0.31960306880322115,-0.15314769975786935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.05458751884756555,-0.10973722286824923,-0.08635996771589992,-0.3184794732976032,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.1769033655450377,-0.10435408606742774,-0.08635996771589992,-0.3173558777919852,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.28562856260945735,-0.032402018124052884,0.5803066989507667,-0.31510868678074927,0.34685230024213065,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.07452365266643282,0.17670630999799966,0.2469733656174334,-0.31398509127513125,-0.6531476997578693,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.00022492031535570963,0.0003517156499597074,-0.08635996771589992,-0.3117379002638953,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.02740621958146063,0.18577909425340117,-0.08635996771589992,-0.31061430475827734,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.42108521830927054,0.046297925527394014,-0.08635996771589992,-0.30949070925265937,-0.6531476997578693,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.39435375967387704,-0.08936743321394064,0.2469733656174334,-0.30724351824142343,0.34685230024213065,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.12254076701282784,-0.10882739693008223,-0.08635996771589992,-0.3061199227358054,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.35313197014400827,0.029289032888674363,-0.08635996771589992,-0.30499632723018744,-0.6531476997578693,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.16331271591198523,-0.10925683477289706,0.2469733656174334,-0.30387273172456947,0.34685230024213065,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3535818107747197,-0.0024281058664532566,0.2469733656174334,-0.3027491362189515,0.34685230024213065,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.2715880723456935,0.017259314334230075,-0.08635996771589992,-0.30162554071333353,-0.6531476997578693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00022492031535570963,-0.07804495268876485,-0.08635996771589992,-0.30050194520771556,-0.15314769975786935,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
